client_id,traffic_flow
0,0.14437097311019897
0,0.6032801270484924
0,0.37176546454429626
0,0.288045197725296
0,0.4849298596382141
0,0.4055196940898895
0,0.2423151433467865
0,0.46777820587158203
0,0.42559105157852173
0,0.21193185448646545
0,0.5613917112350464
0,0.45429736375808716
0,0.18280187249183655
0,0.6061055660247803
0,0.5454821586608887
0,0.20960882306098938
0,0.5483676791191101
0,0.4991488754749298
0,0.22552716732025146
0,0.5536473989486694
0,0.4147326946258545
0,0.18420295417308807
0,0.5168359279632568
0,0.43451109528541565
0,0.23300175368785858
0,0.6114076972007751
0,0.36983028054237366
0,0.3038012683391571
0,0.5815091133117676
0,0.36974167823791504
0,0.20100131630897522
0,0.5526382327079773
0,0.3450480103492737
0,0.17753474414348602
0,0.5697499513626099
0,0.389249712228775
0,0.3039744794368744
0,0.7226907014846802
0,0.39995789527893066
0,0.31435203552246094
0,0.6151319146156311
0,0.4061534106731415
0,0.23728612065315247
0,0.606469452381134
0,0.4641686677932739
0,0.24231760203838348
0,0.5902007818222046
0,0.45530277490615845
0,0.290927916765213
0,0.5036570429801941
0,0.12830045819282532
0,0.3297620713710785
0,0.5586093068122864
0,0.263998419046402
0,0.39112570881843567
0,0.5908574461936951
0,0.2637333571910858
0,0.28291621804237366
0,0.6988953948020935
0,0.27077335119247437
0,0.385588139295578
0,0.607788622379303
0,0.3466290831565857
0,0.42863327264785767
0,0.5887473821640015
0,0.39828965067863464
0,0.39453986287117004
0,0.6390482783317566
0,0.29126790165901184
0,0.3062201142311096
0,0.6094605326652527
0,0.33397966623306274
0,0.33488166332244873
0,0.5561231970787048
0,0.1411590874195099
0,0.44976356625556946
0,0.5418606400489807
0,0.16211701929569244
0,0.41979727149009705
0,0.6265407800674438
0,0.15259607136249542
0,0.44223374128341675
0,0.6775047779083252
0,0.21017144620418549
0,0.4289906919002533
0,0.5784168839454651
0,0.3013916313648224
0,0.4234623908996582
0,0.6607877016067505
0,0.21106432378292084
0,0.3900482654571533
0,0.5953683257102966
0,0.26259177923202515
0,0.44403335452079773
0,0.6230947375297546
0,0.08866525441408157
0,0.440685898065567
0,0.6356503367424011
0,0.16293515264987946
0,0.3842807114124298
0,0.6460726857185364
0,0.18793745338916779
0,0.4080721437931061
0,0.6488243937492371
0,0.15239331126213074
0,0.44137850403785706
0,0.6284148693084717
0,0.285541832447052
0,0.39957311749458313
0,0.6369026899337769
0,0.19285039603710175
0,0.3485802412033081
0,0.6277243494987488
0,0.22196468710899353
0,0.29329439997673035
0,0.6404891610145569
0,0.22739146649837494
0,0.28054240345954895
0,0.6223921179771423
0,0.23738987743854523
0,0.40899181365966797
0,0.48426127433776855
0,0.0505463071167469
0,0.37224826216697693
0,0.6270158886909485
0,0.07952270656824112
0,0.4714099168777466
0,0.529151976108551
0,0.1738053560256958
0,0.4558562636375427
0,0.5758927464485168
0,0.16287587583065033
0,0.4323931038379669
0,0.6938177347183228
0,0.12997427582740784
0,0.4519769847393036
0,0.5898545384407043
0,0.18342113494873047
0,0.4577765166759491
0,0.5447560548782349
0,0.22400248050689697
0,0.5453752279281616
0,0.5417531132698059
0,0.14812347292900085
0,0.40220850706100464
0,0.5088759660720825
0,0.17963288724422455
0,0.5486637353897095
0,0.4500213861465454
0,0.12851732969284058
0,0.5719361901283264
0,0.5415291786193848
0,0.08293076604604721
0,0.4632546603679657
0,0.5553480982780457
0,0.10734401643276215
0,0.510012149810791
0,0.5133962035179138
0,0.11167225986719131
0,0.5548927187919617
0,0.5039148926734924
0,0.07603620737791061
0,0.46355631947517395
0,0.5639384388923645
0,0.12935073673725128
0,0.518513023853302
0,0.5045689940452576
0,0.13639022409915924
0,0.5273601412773132
0,0.5065617561340332
0,0.05233227089047432
0,0.5327200889587402
0,0.5199408531188965
0,0.1262243241071701
0,0.5719596743583679
0,0.48004260659217834
0,0.257384717464447
0,0.5344339609146118
0,0.4348564147949219
0,0.17250332236289978
0,0.5311195850372314
0,0.6046030521392822
