client_id,traffic_flow
0,82.18484497070312
0,93.24711608886719
0,102.36095428466797
0,118.36323547363281
0,84.83464813232422
0,92.48534393310547
0,101.74669647216797
0,119.41410064697266
0,81.7731704711914
0,97.21875
0,102.49529266357422
0,120.88520050048828
0,84.34577178955078
0,95.44751739501953
0,101.33238220214844
0,120.19698333740234
0,84.10298919677734
0,96.52122497558594
0,102.7110366821289
0,119.25115966796875
0,86.32884979248047
0,98.38500213623047
0,102.55316162109375
0,120.10086822509766
0,84.26531982421875
0,96.86741638183594
0,100.73722076416016
0,120.10789489746094
0,82.4474868774414
0,94.93366241455078
0,99.31219482421875
0,117.92678833007812
0,84.63969421386719
0,95.82537841796875
0,104.98529815673828
0,118.0468978881836
0,86.2564468383789
0,92.2680435180664
0,100.04486083984375
0,119.32785034179688
0,87.65144348144531
0,94.25579071044922
0,102.72004699707031
0,120.43878936767578
0,84.65061950683594
0,94.48466491699219
0,100.4557876586914
0,121.56742858886719
0,83.67449951171875
0,94.54661560058594
0,101.06797790527344
0,117.80886840820312
0,81.89459228515625
0,95.0345687866211
0,102.45561218261719
0,115.26405334472656
0,81.27332305908203
0,92.9575424194336
0,100.927490234375
0,120.17391967773438
0,79.66300201416016
0,93.9023208618164
0,100.04012298583984
0,116.75544738769531
0,85.69854736328125
0,96.31967163085938
0,105.1048812866211
0,116.16317749023438
0,83.09380340576172
0,93.66261291503906
0,101.68635559082031
0,115.19129943847656
0,85.65059661865234
0,91.02580261230469
0,103.4091796875
0,118.16026306152344
0,80.86385345458984
0,93.86429595947266
0,100.7860336303711
0,115.26385498046875
0,84.41781616210938
0,91.75955200195312
0,100.48351287841797
0,115.72557067871094
0,82.98119354248047
0,95.60955047607422
0,101.60982513427734
0,117.25804138183594
0,81.4429702758789
0,96.0429458618164
0,101.83325958251953
0,116.01332092285156
0,82.86393737792969
0,98.29292297363281
0,105.6410903930664
0,117.02991485595703
0,83.27986145019531
0,91.92876434326172
0,102.50910186767578
0,118.20531463623047
0,84.38589477539062
0,90.17926025390625
0,101.18883514404297
0,118.050537109375
0,84.45661926269531
0,95.30460357666016
0,101.3571548461914
0,120.50070190429688
0,85.77021789550781
0,94.2711181640625
0,101.1119155883789
0,120.4422378540039
0,85.86602783203125
0,94.09736633300781
0,103.39408111572266
0,122.0205307006836
0,84.70453643798828
0,95.96449279785156
0,104.8313980102539
0,119.8702392578125
0,88.89442443847656
0,98.41747283935547
0,99.06110382080078
0,121.03136444091797
0,84.0274429321289
0,93.7184066772461
0,101.68775177001953
0,115.46526336669922
0,87.6731948852539
0,98.14173889160156
0,104.55487823486328
0,117.40007019042969
0,87.6479721069336
0,95.89036560058594
0,104.06620025634766
0,120.964111328125
0,87.65533447265625
0,92.20403289794922
0,104.28829193115234
0,119.93424224853516
0,85.64796447753906
0,96.02326202392578
0,97.11190795898438
0,121.1417007446289
0,87.37251281738281
0,101.61885833740234
0,104.52729034423828
0,122.33426666259766
0,89.2716064453125
0,99.20831298828125
0,106.37206268310547
0,123.11448669433594
0,87.73561096191406
0,100.14447021484375
0,107.08184814453125
0,124.07878112792969
0,89.45024871826172
0,100.9828109741211
0,111.63793182373047
0,125.32616424560547
0,92.54387664794922
0,100.83362579345703
0,117.2644271850586
0,133.82762145996094
0,96.42601776123047
0,108.2300796508789
0,117.2927474975586
0,140.35943603515625
0,97.73320770263672
0,112.1222152709961
0,122.94426727294922
0,140.55108642578125
0,99.99024200439453
0,111.36231994628906
0,119.62123107910156
0,136.89903259277344
0,102.57042694091797
0,116.40941619873047
0,123.55325317382812
