client_id,traffic_flow
0,0.0565326027572155
0,0.5465701222419739
0,0.39439108967781067
0,0.18075314164161682
0,0.4393694996833801
0,0.4225800335407257
0,0.1392219066619873
0,0.42867451906204224
0,0.44469210505485535
0,0.11421006172895432
0,0.5222110152244568
0,0.47968488931655884
0,0.09291988611221313
0,0.5761032700538635
0,0.5735085606575012
0,0.12319392710924149
0,0.5400068163871765
0,0.5458377003669739
0,0.14451274275779724
0,0.5580155253410339
0,0.48238369822502136
0,0.11440972983837128
0,0.5340579748153687
0,0.5073529481887817
0,0.15481245517730713
0,0.5574552416801453
0,0.3890450596809387
0,0.21491409838199615
0,0.5283081531524658
0,0.38719168305397034
0,0.12418818473815918
0,0.5070527195930481
0,0.36877742409706116
0,0.10745324194431305
0,0.532877504825592
0,0.41617852449417114
0,0.2267661690711975
0,0.6836121678352356
0,0.4367508590221405
0,0.24449573457241058
0,0.604069709777832
0,0.45406070351600647
0,0.18455462157726288
0,0.6105343699455261
0,0.5158673524856567
0,0.19609880447387695
0,0.6055111885070801
0,0.51468825340271
0,0.2345351278781891
0,0.4543936848640442
0,0.17917105555534363
0,0.2669934630393982
0,0.5000999569892883
0,0.29893064498901367
0,0.3236783742904663
0,0.5328734517097473
0,0.302347332239151
0,0.23354563117027283
0,0.6395278573036194
0,0.31601837277412415
0,0.333732008934021
0,0.5736161470413208
0,0.39314085245132446
0,0.3821777105331421
0,0.5732393264770508
0,0.44913414120674133
0,0.3614523112773895
0,0.6326838731765747
0,0.36250773072242737
0,0.29015934467315674
0,0.6163501739501953
0,0.405807763338089
0,0.28386473655700684
0,0.515839695930481
0,0.20342163741588593
0,0.3841174840927124
0,0.5001387000083923
0,0.2223605513572693
0,0.3602170944213867
0,0.579797625541687
0,0.2179214358329773
0,0.38710683584213257
0,0.6360798478126526
0,0.2760247588157654
0,0.385274738073349
0,0.56341952085495
0,0.3655729591846466
0,0.39148032665252686
0,0.6534296274185181
0,0.2936479449272156
0,0.37201645970344543
0,0.6100902557373047
0,0.3461361527442932
0,0.4274463653564453
0,0.6445966362953186
0,0.1953243762254715
0,0.36015307903289795
0,0.624107837677002
0,0.23103797435760498
0,0.30781176686286926
0,0.631236732006073
0,0.254031240940094
0,0.3315477669239044
0,0.6390420794487
0,0.22614136338233948
0,0.3681787848472595
0,0.6327196955680847
0,0.3504045903682709
0,0.3412473499774933
0,0.656200110912323
0,0.27498704195022583
0,0.3074721693992615
0,0.6649128198623657
0,0.30759182572364807
0,0.26903849840164185
0,0.6906890869140625
0,0.31765955686569214
0,0.2655413746833801
0,0.6836984753608704
0,0.3294002413749695
0,0.3269256055355072
0,0.5140393376350403
0,0.08591974526643753
0,0.2917748689651489
0,0.6398030519485474
0,0.1117129847407341
0,0.3824433386325836
0,0.5591464042663574
0,0.1978486031293869
0,0.3758164644241333
0,0.6132397055625916
0,0.19231770932674408
0,0.36555662751197815
0,0.734315812587738
0,0.1683403104543686
0,0.39498913288116455
0,0.6586131453514099
0,0.22124984860420227
0,0.41131627559661865
0,0.6323444843292236
0,0.261909157037735
0,0.49735555052757263
0,0.6378409266471863
0,0.19747203588485718
0,0.3419274091720581
0,0.5499188899993896
0,0.15344826877117157
0,0.46978437900543213
0,0.49683064222335815
0,0.1067553162574768
0,0.49357250332832336
0,0.584631085395813
0,0.06693002581596375
0,0.40503421425819397
0,0.6093140840530396
0,0.09119110554456711
0,0.45816770195961
0,0.5878757238388062
0,0.0990397036075592
0,0.510953426361084
0,0.595576822757721
0,0.07212863117456436
0,0.441500723361969
0,0.6621127724647522
0,0.12424670904874802
0,0.49864688515663147
0,0.6169521808624268
0,0.13441529870033264
0,0.4713588058948517
0,0.5397652387619019
0,0.0
0,0.4741537868976593
0,0.5504476428031921
0,0.05729823186993599
0,0.5130553841590881
0,0.5205327272415161
0,0.17358064651489258
0,0.4890572726726532
0,0.4915508031845093
0,0.10016200691461563
0,0.4990680515766144
0,0.6570029854774475
0,0.044649019837379456
0,0.48777949810028076
0,0.5848910808563232
0,0.020995574072003365
0,0.508064329624176
0,0.6291704773902893
0,0.081381656229496
0,0.5129889249801636
0,0.5921619534492493
0,0.08141418546438217
0,0.5465701222419739
0,0.39439108967781067
0,0.09592920541763306
0,0.4393694996833801
0,0.4225800335407257
0,0.11370919644832611
0,0.42867451906204224
0,0.44469210505485535
0,0.1538287252187729
0,0.5222110152244568
0,0.47968488931655884
0,0.20063456892967224
0,0.5761032700538635
0,0.5735085606575012
0,0.12768159806728363
0,0.5400068163871765
0,0.5458377003669739
0,0.09902921319007874
0,0.5580155253410339
