client_id,time_step,traffic_flow
0,0,101.70655822753906
0,1,101.49380493164062
0,2,101.95195007324219
0,3,103.14736938476562
0,4,103.359619140625
0,5,104.1826171875
0,6,101.21115112304688
0,7,102.02879333496094
0,8,102.758056640625
0,9,103.89022064208984
0,10,101.53888702392578
0,11,103.7563705444336
0,12,103.29441833496094
0,13,102.45512390136719
0,14,101.84601593017578
0,15,102.6788330078125
0,16,104.32243347167969
0,17,102.53947448730469
0,18,103.92193603515625
0,19,100.88140869140625
0,20,102.95410919189453
0,21,102.58917999267578
0,22,102.69974517822266
0,23,103.1509780883789
0,24,103.37434387207031
0,25,103.37433624267578
0,26,103.87577056884766
0,27,103.17556762695312
0,28,102.2591552734375
0,29,103.4285888671875
0,30,103.57212829589844
0,31,103.5483627319336
0,32,102.1722412109375
0,33,103.2269058227539
0,34,101.61795043945312
0,35,103.22808837890625
0,36,104.34337615966797
0,37,103.06314849853516
0,38,103.49683380126953
0,39,102.83106994628906
0,40,102.47026062011719
0,41,101.7841796875
0,42,102.63998413085938
0,43,101.85084533691406
0,44,102.14630126953125
0,45,102.54389953613281
0,46,101.8897476196289
0,47,102.58078002929688
0,48,102.02041625976562
0,49,102.76800537109375
0,50,101.7402572631836
0,51,102.90310668945312
0,52,102.25495910644531
0,53,102.00796508789062
0,54,102.6040267944336
0,55,100.73401641845703
0,56,101.85322570800781
0,57,102.44245910644531
0,58,103.4052734375
0,59,102.52154541015625
0,60,100.67929077148438
0,61,99.56639862060547
0,62,101.93661499023438
0,63,101.94305419921875
0,64,101.66641235351562
0,65,101.29893493652344
0,66,100.7970199584961
0,67,101.67662811279297
0,68,101.51641845703125
0,69,102.4490966796875
0,70,101.38113403320312
0,71,100.67548370361328
0,72,101.98580169677734
0,73,100.88742065429688
0,74,102.13618469238281
0,75,100.56495666503906
0,76,101.20143127441406
0,77,101.41192626953125
0,78,100.37835693359375
0,79,101.01982116699219
0,80,101.42601013183594
0,81,100.1652603149414
0,82,102.1719970703125
0,83,100.81884002685547
0,84,100.73683166503906
0,85,101.53943634033203
0,86,102.00254821777344
0,87,100.81625366210938
0,88,100.25590515136719
0,89,101.52993774414062
0,90,101.39529418945312
0,91,101.2054672241211
0,92,99.93406677246094
0,93,101.50965881347656
0,94,101.83879089355469
0,95,100.5458984375
0,96,100.73422241210938
0,97,101.40975952148438
0,98,100.4500503540039
0,99,101.25100708007812
0,100,101.9224624633789
0,101,101.84049987792969
0,102,99.8445816040039
0,103,99.84307098388672
0,104,102.32257843017578
0,105,100.73616790771484
0,106,100.47195434570312
0,107,101.04547119140625
0,108,101.11241912841797
0,109,100.16267395019531
0,110,102.6071548461914
0,111,102.85421752929688
0,112,103.02193450927734
0,113,101.10638427734375
0,114,101.77886199951172
0,115,101.59573364257812
0,116,101.91040802001953
0,117,102.00613403320312
0,118,103.49081420898438
0,119,102.67082214355469
0,120,102.14620208740234
0,121,101.98878479003906
0,122,101.940185546875
0,123,102.44755554199219
0,124,103.35035705566406
0,125,102.17965698242188
0,126,102.07339477539062
0,127,102.83807373046875
0,128,103.44554138183594
0,129,102.08003234863281
0,130,102.81600952148438
0,131,102.84290313720703
0,132,101.84075164794922
0,133,103.59709167480469
0,134,102.84375762939453
0,135,102.03008270263672
0,136,102.82707214355469
0,137,103.58982849121094
0,138,105.00701904296875
0,139,103.99264526367188
0,140,103.69673919677734
0,141,102.77704620361328
0,142,105.413818359375
0,143,102.629638671875
0,144,104.05097961425781
0,145,102.26760864257812
0,146,103.28848266601562
0,147,102.92619323730469
0,148,102.26050567626953
0,149,102.84292602539062
0,150,104.38792419433594
0,151,102.77082061767578
0,152,102.27241516113281
0,153,102.7860107421875
0,154,103.63565063476562
0,155,102.82566833496094
0,156,102.83451843261719
0,157,101.20431518554688
0,158,102.16044616699219
0,159,103.69963073730469
0,160,103.59259796142578
0,161,103.83744049072266
0,162,103.2562255859375
0,163,103.01608276367188
0,164,102.20584106445312
0,165,104.01142883300781
0,166,102.93449401855469
0,167,103.343017578125
0,168,104.3367919921875
0,169,104.52526092529297
0,170,103.50787353515625
0,171,103.59434509277344
0,172,103.34135437011719
0,173,103.64488220214844
0,174,103.76870727539062
0,175,103.77207946777344
0,176,103.79731750488281
0,177,103.64802551269531
0,178,104.39337158203125
0,179,104.50096893310547
0,180,105.7624740600586
0,181,105.31629943847656
0,182,104.50042724609375
0,183,105.290283203125
0,184,106.13624572753906
0,185,105.25438690185547
0,186,106.42996215820312
0,187,105.85257720947266
0,188,105.96411895751953
0,189,107.24552154541016
0,190,107.63771057128906
0,191,107.24979400634766
0,192,108.81883239746094
0,193,108.94168853759766
0,194,109.74303436279297
0,195,108.47972106933594
0,196,110.35324096679688
0,197,110.80665588378906
0,198,111.39835357666016
0,199,112.16482543945312
0,200,112.6710433959961
0,201,112.32312774658203
0,202,114.50055694580078
0,203,114.76173400878906
0,204,114.23651123046875
0,205,115.71670532226562
0,206,117.55089569091797
0,207,117.95722961425781
0,208,118.0725326538086
0,209,117.62002563476562
0,210,117.7932357788086
0,211,119.1680908203125
0,212,120.02796936035156
0,213,120.718505859375
0,214,120.65731811523438
0,215,120.09525299072266
0,216,121.71623229980469
0,217,121.51507568359375
0,218,121.0682373046875
0,219,121.66807556152344
0,220,122.40375518798828
0,221,123.82449340820312
0,222,123.15430450439453
0,223,123.12261962890625
0,224,121.87670135498047
0,225,121.24273681640625
0,226,123.19721221923828
0,227,122.124267578125
0,228,122.21019744873047
0,229,121.90726470947266
0,230,123.54767608642578
0,231,120.99578857421875
0,232,120.98875427246094
0,233,119.59261322021484
0,234,119.85472106933594
0,235,118.77076721191406
0,236,119.48651123046875
0,237,119.07958984375
0,238,118.33491516113281
0,239,117.30652618408203
1,0,82.74056243896484
1,1,78.57951354980469
1,2,80.27327728271484
1,3,83.42208862304688
1,4,83.55229187011719
1,5,84.74530029296875
1,6,83.33015441894531
1,7,84.93827056884766
1,8,82.3930435180664
1,9,79.63782501220703
1,10,84.47028350830078
1,11,82.62167358398438
1,12,84.85757446289062
1,13,84.5301513671875
1,14,85.44403839111328
1,15,82.476806640625
1,16,82.5959701538086
1,17,80.09915924072266
1,18,82.24604797363281
1,19,81.65423583984375
1,20,84.1900634765625
1,21,82.09271240234375
1,22,83.55400848388672
1,23,88.15033721923828
1,24,83.74546813964844
1,25,82.15090942382812
1,26,83.28152465820312
1,27,83.12608337402344
1,28,81.65924072265625
1,29,78.60902404785156
1,30,83.49247741699219
1,31,87.02365112304688
1,32,84.2060317993164
1,33,80.5176010131836
1,34,84.0855484008789
1,35,80.1256332397461
1,36,84.60679626464844
1,37,87.78702545166016
1,38,78.81877136230469
1,39,82.99166870117188
1,40,82.18418884277344
1,41,87.43834686279297
1,42,81.89167022705078
1,43,84.518310546875
1,44,81.07354736328125
1,45,83.56427001953125
1,46,83.19302368164062
1,47,82.52501678466797
1,48,82.86803436279297
1,49,82.57858276367188
1,50,83.89595031738281
1,51,80.26876831054688
1,52,82.20317077636719
1,53,81.66392517089844
1,54,78.88105773925781
1,55,82.35215759277344
1,56,78.65518188476562
1,57,79.7320556640625
1,58,84.19046020507812
1,59,78.5980224609375
1,60,80.40513610839844
1,61,81.68266296386719
1,62,83.40011596679688
1,63,78.141357421875
1,64,82.74870300292969
1,65,79.58958435058594
1,66,85.20156860351562
1,67,80.15599060058594
1,68,84.1690444946289
1,69,81.58515167236328
1,70,74.64839935302734
1,71,84.39019775390625
1,72,84.54426574707031
1,73,79.82821655273438
1,74,81.7152328491211
1,75,81.62767028808594
1,76,83.3729019165039
1,77,82.08453369140625
1,78,82.9874267578125
1,79,79.55940246582031
1,80,84.28327178955078
1,81,83.35533142089844
1,82,79.81140899658203
1,83,79.16293334960938
1,84,82.5995864868164
1,85,81.22364807128906
1,86,84.33793640136719
1,87,81.39866638183594
1,88,83.24617004394531
1,89,82.89356231689453
1,90,80.38365173339844
1,91,81.24180603027344
1,92,81.54545593261719
1,93,84.09255981445312
1,94,79.27540588378906
1,95,82.16425323486328
1,96,83.85604858398438
1,97,84.44371032714844
1,98,83.25271606445312
1,99,81.83844757080078
1,100,81.07463073730469
1,101,80.22433471679688
1,102,81.54012298583984
1,103,80.68710327148438
1,104,82.28353881835938
1,105,81.40888214111328
1,106,79.74845886230469
1,107,81.62223052978516
1,108,82.22772216796875
1,109,84.35028076171875
1,110,84.646484375
1,111,84.57460021972656
1,112,83.6024169921875
1,113,83.28348541259766
1,114,85.6948471069336
1,115,87.03652954101562
1,116,83.299560546875
1,117,87.09492492675781
1,118,83.70863342285156
1,119,84.33712768554688
1,120,83.92056274414062
1,121,85.57566833496094
1,122,83.5418472290039
1,123,86.83599853515625
1,124,85.80902099609375
1,125,86.19462585449219
1,126,86.7184829711914
1,127,87.06641387939453
1,128,87.06262969970703
1,129,84.15303039550781
1,130,87.05091094970703
1,131,88.41129302978516
1,132,88.11749267578125
1,133,85.89126586914062
1,134,88.396728515625
1,135,88.87698364257812
1,136,89.31695556640625
1,137,88.25057983398438
1,138,89.5726318359375
1,139,90.46929931640625
1,140,92.87185668945312
1,141,92.55071258544922
1,142,91.6903076171875
1,143,95.1307601928711
1,144,93.43467712402344
1,145,94.23933410644531
1,146,96.32051086425781
1,147,93.54253387451172
1,148,95.34492492675781
1,149,96.12586975097656
1,150,97.227294921875
1,151,98.47948455810547
1,152,98.48033142089844
1,153,97.00167083740234
1,154,98.51365661621094
1,155,97.79367065429688
1,156,101.81819152832031
1,157,100.48853302001953
1,158,103.89070892333984
1,159,102.54051208496094
1,160,106.62185668945312
1,161,103.05216979980469
1,162,105.59686279296875
1,163,104.56056213378906
1,164,107.64067077636719
1,165,104.09062194824219
1,166,106.50593566894531
1,167,109.2005844116211
1,168,109.62327575683594
1,169,109.90642547607422
1,170,106.86833190917969
1,171,110.04518127441406
1,172,111.79559326171875
1,173,109.53265380859375
1,174,111.66376495361328
1,175,109.32978820800781
1,176,108.85563659667969
1,177,111.24095916748047
1,178,109.81026458740234
1,179,111.14628601074219
1,180,106.07684326171875
1,181,108.57210540771484
1,182,115.60829162597656
1,183,111.97998809814453
1,184,108.17058563232422
1,185,108.8956298828125
1,186,108.05679321289062
1,187,107.15708923339844
1,188,109.48005676269531
1,189,107.568359375
1,190,106.78729248046875
1,191,107.30644226074219
1,192,106.15875244140625
1,193,102.58209228515625
1,194,106.30851745605469
1,195,100.0469741821289
1,196,101.6322021484375
1,197,103.62600708007812
1,198,99.86282348632812
1,199,101.8016357421875
1,200,99.94035339355469
1,201,98.54118347167969
1,202,97.36956787109375
1,203,92.35691833496094
1,204,94.96208190917969
1,205,92.8589096069336
1,206,93.43937683105469
1,207,93.16587829589844
1,208,91.12895202636719
1,209,88.87397766113281
1,210,88.66642761230469
1,211,88.30299377441406
1,212,87.1314926147461
1,213,86.87229919433594
1,214,85.36995697021484
1,215,84.71908569335938
1,216,84.41435241699219
1,217,85.18257141113281
1,218,83.09565734863281
1,219,82.81443786621094
1,220,82.86146545410156
1,221,83.2416763305664
1,222,81.05864715576172
1,223,79.0460433959961
1,224,80.3333969116211
1,225,78.04164123535156
1,226,82.20320129394531
1,227,76.77493286132812
1,228,77.47504425048828
1,229,80.93374633789062
1,230,76.88397216796875
1,231,76.97065734863281
1,232,77.69863891601562
1,233,74.75462341308594
1,234,76.786865234375
1,235,75.41520690917969
1,236,74.56076049804688
1,237,74.82078552246094
1,238,73.82356262207031
1,239,74.43316650390625
2,0,119.58334350585938
2,1,116.9453125
2,2,116.1419906616211
2,3,121.36382293701172
2,4,129.24899291992188
2,5,116.42565155029297
2,6,128.2240753173828
2,7,120.39541625976562
2,8,124.56341552734375
2,9,120.35204315185547
2,10,123.3198013305664
2,11,122.19696044921875
2,12,120.85626983642578
2,13,122.9898910522461
2,14,123.46415710449219
2,15,125.17526245117188
2,16,120.52238464355469
2,17,120.94596862792969
2,18,123.48555755615234
2,19,122.40088653564453
2,20,124.8148193359375
2,21,122.39479064941406
2,22,121.79010009765625
2,23,120.9194564819336
2,24,122.30169677734375
2,25,122.13469696044922
2,26,121.2061996459961
2,27,118.57440948486328
2,28,129.8695068359375
2,29,126.07904815673828
2,30,118.48428344726562
2,31,119.39337921142578
2,32,124.17605590820312
2,33,124.27411651611328
2,34,120.96014404296875
2,35,115.15734100341797
2,36,125.55754852294922
2,37,122.43438720703125
2,38,118.04020690917969
2,39,116.89404296875
2,40,122.1048583984375
2,41,122.91181945800781
2,42,120.36710357666016
2,43,126.30941772460938
2,44,122.1295166015625
2,45,125.77537536621094
2,46,125.63491821289062
2,47,119.93031311035156
2,48,116.26983642578125
2,49,118.83506774902344
2,50,122.00669860839844
2,51,127.72756958007812
2,52,118.96127319335938
2,53,123.42937469482422
2,54,122.51834869384766
2,55,120.3223876953125
2,56,133.4253387451172
2,57,120.44548034667969
2,58,119.8216552734375
2,59,122.76400756835938
2,60,115.02274322509766
2,61,128.8284149169922
2,62,121.67559051513672
2,63,119.50477600097656
2,64,123.22834014892578
2,65,116.4673843383789
2,66,119.38026428222656
2,67,126.703857421875
2,68,116.44853973388672
2,69,117.99386596679688
2,70,118.76522827148438
2,71,116.03118896484375
2,72,119.82464599609375
2,73,118.45774841308594
2,74,116.9200210571289
2,75,122.14154052734375
2,76,115.42353820800781
2,77,123.69963836669922
2,78,120.81025695800781
2,79,121.0241470336914
2,80,118.46837615966797
2,81,122.37508392333984
2,82,122.41754150390625
2,83,121.93461608886719
2,84,117.10578918457031
2,85,125.31507873535156
2,86,126.64716339111328
2,87,124.70320129394531
2,88,118.82025909423828
2,89,121.21525573730469
2,90,117.20764923095703
2,91,117.79469299316406
2,92,119.3348159790039
2,93,117.95977783203125
2,94,115.23838806152344
2,95,122.32220458984375
2,96,124.82664489746094
2,97,118.13288879394531
2,98,120.5469970703125
2,99,118.36601257324219
2,100,117.31999969482422
2,101,118.20223999023438
2,102,118.48653411865234
2,103,120.79042053222656
2,104,127.0968246459961
2,105,124.92138671875
2,106,115.40923309326172
2,107,116.65634155273438
2,108,119.96971893310547
2,109,118.47512817382812
2,110,113.61180114746094
2,111,115.94819641113281
2,112,118.68751525878906
2,113,120.67732238769531
2,114,119.86153411865234
2,115,118.09405517578125
2,116,117.859619140625
2,117,125.23541259765625
2,118,120.88568115234375
2,119,121.28385925292969
2,120,115.38999938964844
2,121,119.44497680664062
2,122,116.85175323486328
2,123,130.49388122558594
2,124,123.7412109375
2,125,117.86251068115234
2,126,122.83055114746094
2,127,121.15341186523438
2,128,120.16693878173828
2,129,119.6558837890625
2,130,119.65351867675781
2,131,120.26019287109375
2,132,118.56119537353516
2,133,121.8719482421875
2,134,117.27296447753906
2,135,115.60533905029297
2,136,121.1730728149414
2,137,118.72113800048828
2,138,121.578369140625
2,139,128.6597900390625
2,140,117.13494873046875
2,141,119.04953002929688
2,142,126.95536804199219
2,143,116.66485595703125
2,144,117.92852783203125
2,145,120.09496307373047
2,146,120.1551513671875
2,147,119.95086669921875
2,148,122.41079711914062
2,149,118.00296020507812
2,150,119.36185455322266
2,151,119.03121948242188
2,152,117.4504623413086
2,153,121.20954895019531
2,154,121.03337860107422
2,155,119.11709594726562
2,156,119.77306365966797
2,157,121.47213745117188
2,158,123.77204895019531
2,159,120.13037109375
2,160,123.43485260009766
2,161,123.32363891601562
2,162,120.63628387451172
2,163,132.21127319335938
